date,Location,MinTemp,MaxTemp,Rainfall,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,RainToday,RainTomorrow
11-06-2017,krishnankovil,5.5,17.9,0,17,24,79,56,1012.3,1009.9,0,0
12-06-2017,krishnankovil,1.7,17,0,6,11,73,49,1015.6,1013.4,0,0
13-06-2017,krishnankovil,4,21.4,0,7,17,75,36,1018,1013.4,0,0
14-06-2017,krishnankovil,8.9,21.1,0,6,9,76,61,1012.4,1008.8,0,0
15-06-2017,krishnankovil,11.7,22,0,4,11,68,55,1009.6,1004.9,0,0
16-06-2017,krishnankovil,8.5,13.5,3.2,17,11,87,75,1014,1015.1,1,1
17-06-2017,krishnankovil,9.6,16.2,1.8,0,9,85,75,1020.6,1019.4,1,1
18-06-2017,krishnankovil,8.3,19.7,0.2,0,20,85,47,1020.7,1018.6,0,0
19-06-2017,krishnankovil,5.2,16.2,0,6,15,85,77,1020.2,1018.3,0,0
20-06-2017,krishnankovil,3.8,15.9,3.6,0,15,90,42,1018.7,1018.5,1,1
21-06-2017,krishnankovil,1.2,16.3,0,6,13,65,43,1024,1023.2,0,0
22-06-2017,krishnankovil,3.2,18.2,0,11,9,63,39,1027.7,1025.7,0,0
23-06-2017,krishnankovil,4.6,19,0,17,9,55,36,1029.5,1025.7,0,0
24-06-2017,krishnankovil,6.4,18.7,0,7,17,68,50,1022.6,1016.9,0,0
25-06-2017,krishnankovil,5.8,23.3,0,9,20,88,64,1007.9,999.4,0,0
26-06-2017,krishnankovil,6.6,17.7,2,17,30,70,71,1001.9,997.6,1,1
27-06-2017,krishnankovil,9.5,15.1,7,26,30,88,60,1000.5,1002.7,1,1
28-06-2017,krishnankovil,9.7,15.7,1.4,15,22,79,84,1008.5,1007.8,1,1
29-06-2017,krishnankovil,4.1,16.6,6.8,15,19,77,56,1016,1016.2,1,1
30-06-2017,krishnankovil,4.6,19.2,0,6,13,83,46,1022.7,1021.6,0,0
01-07-2017,krishnankovil,5.1,20.3,0,6,9,72,50,1026.9,1024.7,0,0
02-07-2017,krishnankovil,5.1,22.7,0,4,6,78,38,1026.6,1023.7,0,0
03-07-2017,krishnankovil,6.9,26.6,0,7,17,71,31,1022.9,1018.4,0,0
04-07-2017,krishnankovil,8.8,27.1,0,7,15,73,44,1018.9,1017.4,0,0
05-07-2017,krishnankovil,9.1,27.1,0,9,13,67,38,1020.8,1018.4,0,0
06-07-2017,krishnankovil,8.1,23.9,0,2,13,70,26,1019.6,1017.6,0,0
07-07-2017,krishnankovil,7.4,25.4,0,9,13,68,28,1019.5,1016.2,0,0
08-07-2017,krishnankovil,10.6,23.1,0,2,13,68,34,1014.7,1013,0,0
09-07-2017,krishnankovil,10.8,22,0,20,15,52,38,1023.8,1022,0,0
10-07-2017,krishnankovil,5.9,24.1,0,7,9,64,43,1027.5,1023.1,0,0
11-07-2017,krishnankovil,11.3,26.8,0,4,9,67,41,1025.4,1020.9,0,0
12-07-2017,krishnankovil,14.5,26.9,0,9,20,65,50,1023.4,1020.6,0,0
13-07-2017,krishnankovil,13.7,29.1,0,11,11,75,46,1022.8,1019.5,0,0
14-07-2017,krishnankovil,15.6,30.8,0,11,11,65,38,1022.3,1019,0,0
15-07-2017,krishnankovil,17.8,34,0,9,17,66,35,1021.6,1017.3,0,0
16-07-2017,krishnankovil,18.7,32.4,0,9,9,66,47,1018.8,1014.6,0,0
17-07-2017,krishnankovil,18.7,24.3,0,24,20,46,39,1009.8,1011.9,0,0
18-07-2017,krishnankovil,10,23.2,0,7,19,59,27,1017.1,1015.8,0,0
19-07-2017,krishnankovil,6.6,25.3,0,7,26,67,28,1020.5,1017.3,0,0
20-07-2017,krishnankovil,10.8,27.9,0,11,15,55,32,1025,1021.8,0,0
21-07-2017,krishnankovil,11.3,29.8,0,6,15,57,27,1028.5,1025.3,0,0
22-07-2017,krishnankovil,13.5,31.8,0,4,9,55,29,1029.1,1024.8,0,0
23-07-2017,krishnankovil,15.4,33.4,0,7,13,48,29,1025.4,1020.6,0,0
24-07-2017,krishnankovil,15.9,35.2,0,7,11,49,23,1021,1017.2,0,0
25-07-2017,krishnankovil,17.1,36,0,4,13,43,18,1021.4,1017.8,0,0
26-07-2017,krishnankovil,16.7,35.1,0,2,28,49,18,1018.9,1014.8,0,0
27-07-2017,krishnankovil,18.1,32.8,0,19,17,42,22,1017.2,1013.9,0,0
28-07-2017,krishnankovil,13.4,35.4,0,13,11,55,25,1015.6,1011.2,0,0
29-07-2017,krishnankovil,17.2,36.3,0,6,22,57,16,1009.8,1006.5,0,0
30-07-2017,krishnankovil,15.3,35.1,0,4,13,46,20,1007,1002.6,0,0
31-07-2017,krishnankovil,12.1,30.5,0,19,9,38,18,1008,1005.9,0,0
01-08-2017,krishnankovil,11.4,33.5,0,9,9,53,18,1010,1007.1,0,0
02-08-2017,krishnankovil,18.6,39.7,0,17,22,29,11,1006.8,1004.6,0,0
03-08-2017,krishnankovil,15.3,38.2,0,4,13,45,21,1007.6,1002.3,0,0
04-08-2017,krishnankovil,19.3,21,10.6,9,9,95,91,1010.8,1009,1,1
05-08-2017,krishnankovil,18.3,28.3,25.8,0,46,98,67,1003.7,1003.5,1,1
06-08-2017,krishnankovil,11.9,23.6,0.4,7,9,63,37,1020.7,1020.6,0,0
07-08-2017,krishnankovil,12.8,25.8,0,7,7,60,40,1024.6,1021.6,0,0
08-08-2017,krishnankovil,17.2,32.9,0,4,7,60,36,1020.8,1016,0,0
09-08-2017,krishnankovil,21,34.5,0,13,39,48,70,1012.2,1008.4,0,0
10-08-2017,krishnankovil,15.9,26.2,10.2,11,0,82,56,1010.7,1008.6,1,1
11-08-2017,krishnankovil,17.1,26.4,0,24,24,48,27,1006.5,1002.7,0,0
12-08-2017,krishnankovil,12.8,22.3,9.4,6,19,94,54,1000.5,1000.9,1,1
13-08-2017,krishnankovil,13.2,23.9,2.4,9,24,82,35,1010.3,1009.3,1,1
14-08-2017,krishnankovil,12.3,23.6,0,24,22,43,31,1018.4,1016.9,0,0
15-08-2017,krishnankovil,10.6,27,0,7,9,48,29,1022,1018.9,0,0
16-08-2017,krishnankovil,11.4,31.5,0,6,17,57,16,1019.2,1014.3,0,0
17-08-2017,krishnankovil,12.3,27.5,0,11,20,42,7,1015.9,1014.4,0,0
18-08-2017,krishnankovil,10.7,26.7,0,2,24,44,22,1015.1,1012.9,0,0
19-08-2017,krishnankovil,11.1,30.7,0,4,13,58,23,1015.9,1012.4,0,0
20-08-2017,krishnankovil,13.4,31.9,0,6,28,47,19,1012.3,1009,0,0
21-08-2017,krishnankovil,18.2,24.9,0,13,28,58,45,1006.9,1006,0,0
22-08-2017,krishnankovil,9.2,25.4,1.2,6,15,64,24,1011.6,1009.2,1,1
23-08-2017,krishnankovil,14.2,27.4,0,6,19,52,26,1008.9,1004.7,0,0
24-08-2017,krishnankovil,9.2,22.6,1,19,20,62,30,1016.9,1016.3,0,0
25-08-2017,krishnankovil,9,26.5,0,4,15,52,31,1019.2,1016.1,0,0
26-08-2017,krishnankovil,11.8,29.6,0,2,24,52,27,1017.6,1015,0,0
27-08-2017,krishnankovil,13.6,32,0,13,15,48,25,1018.7,1015.8,0,0
28-08-2017,krishnankovil,13.1,34.7,0,7,19,51,22,1019.4,1015.4,0,0
29-08-2017,krishnankovil,14.6,38.6,0,9,20,45,8,1017,1012.3,0,0
30-08-2017,krishnankovil,14.5,40.3,0,9,50,40,28,1008.9,1005.7,0,0
31-08-2017,krishnankovil,12.2,26.4,3,11,17,60,19,1015,1014.1,1,1
01-09-2017,krishnankovil,11.1,29.2,0,2,20,45,23,1016.2,1014.2,0,0
02-09-2017,krishnankovil,12,31.3,0,7,7,52,21,1018.1,1013.7,0,0
03-09-2017,krishnankovil,12.7,33.7,0,6,22,48,10,1013.5,1009.6,0,0
04-09-2017,krishnankovil,15.1,36.6,0,11,19,44,10,1010.9,1007.3,0,0
05-09-2017,krishnankovil,18.1,38.2,0,11,11,41,12,1012.4,1008.8,0,0
06-09-2017,krishnankovil,22.9,34.6,0,31,20,21,29,1006.5,1006.3,0,0
07-09-2017,krishnankovil,18.8,28.3,9.8,0,6,84,49,1009.8,1008,1,1
08-09-2017,krishnankovil,17.1,31.3,0,17,7,56,34,1014.7,1011.9,0,0
09-09-2017,krishnankovil,17.6,27.3,0,11,15,61,74,1016.3,1013.9,0,0
10-09-2017,krishnankovil,17.8,35.9,0,6,11,58,23,1015.2,1012.6,0,0
11-09-2017,krishnankovil,18.7,35.9,0,4,9,46,24,1020,1017,0,0
12-09-2017,krishnankovil,19.8,36.8,0,4,15,41,15,1022,1016.7,0,0
13-09-2017,krishnankovil,21.1,33.2,0,15,20,41,35,1016.8,1012,0,0
14-09-2017,krishnankovil,19.4,31.9,5,9,9,70,40,1012.2,1008.5,1,1
15-09-2017,krishnankovil,18.6,29.1,12.4,6,28,88,48,1007.8,1006.2,1,1
16-09-2017,krishnankovil,12.2,29.7,0,9,19,57,32,1014.4,1012.5,0,0
17-09-2017,krishnankovil,14.8,32.8,0,11,9,55,24,1017.5,1013.6,0,0
18-09-2017,krishnankovil,15,35.8,0,4,17,46,13,1014.9,1011.5,0,0
19-09-2017,krishnankovil,16.3,33.8,0,2,26,49,7,1014.1,1011.5,0,0
20-09-2017,krishnankovil,15,33,0,9,27,45,17,1014.9,1012.7,0,0
21-09-2017,krishnankovil,17.4,36.4,0,6,13,50,19,1018,1014.6,0,0
22-09-2017,krishnankovil,19.6,39.8,0,7,22,48,19,1017.2,1013.1,0,0
23-09-2017,krishnankovil,20.6,42.2,0,9,15,38,8,1015.4,1011.2,0,0
24-09-2017,krishnankovil,21,42.2,0,11,9,39,15,1013.8,1009.1,0,0
25-09-2017,krishnankovil,24.5,42.4,0.2,7,33,48,12,1007.7,1003.6,0,0
26-09-2017,krishnankovil,22.6,28.4,0.4,13,11,56,79,1009.8,1012,0,0
27-09-2017,krishnankovil,15.7,31.7,3,15,19,55,28,1016.1,1013.2,1,1
28-09-2017,krishnankovil,17.2,36.3,0,11,13,51,20,1015.6,1011.4,0,0
29-09-2017,krishnankovil,21.8,36.6,0,22,30,50,11,1009.6,1004.1,0,0
30-09-2017,krishnankovil,16.8,25.6,0,20,35,51,24,1006.9,1005.5,0,0
01-10-2017,krishnankovil,10.5,22.6,0,22,30,44,30,1007.7,1007,0,0
02-10-2017,krishnankovil,8.7,25.2,0,6,30,47,27,1011.5,1009.7,0,0
03-10-2017,krishnankovil,11,32.9,0,2,19,52,15,1011.8,1008.8,0,0
04-10-2017,krishnankovil,15.4,37.3,0,2,22,39,18,1010.7,1008.1,0,0
05-10-2017,krishnankovil,19.2,41.8,0,7,31,40,9,1008.8,1003.7,0,0
06-10-2017,krishnankovil,24.7,35.4,0,20,19,43,9,1006.7,1006.5,0,0
07-10-2017,krishnankovil,14.4,33.7,0,6,15,50,22,1013.2,1009.7,0,0
08-10-2017,krishnankovil,14.3,35.8,0,6,17,47,8,1011.4,1008.1,0,0
09-10-2017,krishnankovil,15.1,35.9,0,0,17,35,10,1010,1008.5,0,0
10-10-2017,krishnankovil,17.7,36.4,0,7,15,45,14,1011.4,1007.9,0,0
11-10-2017,krishnankovil,15.2,34.4,0,2,22,51,8,1008.5,1005.2,0,0
12-10-2017,krishnankovil,16,35.2,0,2,7,46,14,1009,1007.7,0,0
13-10-2017,krishnankovil,18.9,36.5,0,15,9,48,22,1015.3,1012,0,0
14-10-2017,krishnankovil,21.7,36.3,0,22,15,39,16,1014.2,1009.7,0,0
15-10-2017,krishnankovil,21,38.2,0,4,15,46,19,1014,1009.9,0,0
16-10-2017,krishnankovil,17.8,34.3,8.6,7,9,61,24,1016.1,1011.7,1,1
17-10-2017,krishnankovil,17.9,35.6,0,15,17,36,23,1014,1008.5,0,0
18-10-2017,krishnankovil,23.5,32,0,19,27,51,44,1010.8,1006.2,0,0
19-10-2017,krishnankovil,19.2,26.1,52.2,9,13,83,70,1009.9,1009.4,1,1
20-10-2017,krishnankovil,19.5,30.3,5.6,20,22,55,38,1016.4,1015.7,1,1
21-10-2017,krishnankovil,20.3,33.9,0,19,6,53,32,1020.8,1017.5,0,0
22-10-2017,krishnankovil,23,34,0,7,11,66,32,1020.8,1017.8,0,0
23-10-2017,krishnankovil,22.1,35.1,0,6,11,58,37,1020.9,1017.8,0,0
24-10-2017,krishnankovil,21.7,35.6,27,27,15,64,28,1018.8,1014.7,0,0
25-10-2017,krishnankovil,21.5,35,0,9,7,76,35,1015.8,1010.3,0,0
26-10-2017,krishnankovil,22.5,29.1,27,27,11,81,67,1008.5,1007.8,0,0
27-10-2017,krishnankovil,20.8,27.1,0,9,11,82,59,1009.9,1007.9,0,0
28-10-2017,krishnankovil,20.5,30.3,0,7,20,80,43,1006.8,1003.9,0,0
29-10-2017,krishnankovil,17.8,26.8,0,7,28,76,44,1008.6,1008.8,0,0
30-10-2017,krishnankovil,17.6,29,0,19,13,48,34,1014.7,1013.3,0,0
31-10-2017,krishnankovil,15.5,30.6,0,6,11,66,30,1015.9,1013.8,0,0
01-11-2017,krishnankovil,27,31.2,27,7,7,33,24,1020.4,1019.1,0,0
02-11-2017,krishnankovil,16.4,30.3,0,9,9,54,34,1023.6,1019.6,0,0
03-11-2017,krishnankovil,15.7,31.8,0,7,19,70,35,1018.9,1014.3,0,0
04-11-2017,krishnankovil,19.6,34.7,0.6,6,24,71,59,1015.3,1011.2,0,0
05-11-2017,krishnankovil,20.2,26.4,3.6,4,9,83,70,1014.6,1011.9,1,1
06-11-2017,krishnankovil,12.5,26.1,0.2,15,11,56,34,1017.3,1016.7,0,0
07-11-2017,krishnankovil,12.8,28.5,0,9,11,57,35,1020.3,1018.4,0,0
08-11-2017,krishnankovil,15,31,0,2,7,61,33,1023.9,1021.3,0,0
09-11-2017,krishnankovil,17.2,27,0,13,9,54,28,1024.6,1020.7,0,0
10-11-2017,krishnankovil,27,26.3,27,9,13,70,62,1019.4,1018.3,0,0
11-11-2017,krishnankovil,18.2,29.3,1.4,0,20,84,45,1016.7,1013.6,1,1
12-11-2017,krishnankovil,14.4,27,0,19,20,50,35,1018.5,1016.2,0,0
13-11-2017,krishnankovil,11.2,28.5,27,9,15,58,23,1019.3,1015.4,0,0
14-11-2017,krishnankovil,12.5,31.2,0,0,4,61,26,1018.6,1014.2,0,0
15-11-2017,krishnankovil,15.1,27,0,7,11,70,35,1014.2,1009.8,0,0
16-11-2017,krishnankovil,27,22.3,0,24,17,74,93,1008.8,1006.6,0,0
17-11-2017,krishnankovil,18.8,30.3,20.6,9,7,87,48,1010,1009,1,1
18-11-2017,krishnankovil,18.3,22.9,5.8,15,13,89,82,1013.3,1008.8,1,1
19-11-2017,krishnankovil,18.1,25.5,66,11,37,79,38,1008.7,1007.5,1,1
20-11-2017,krishnankovil,15.7,22.4,6.2,20,17,90,67,1014.4,1015.9,1,1
21-11-2017,krishnankovil,8.8,27,0,9,11,69,35,1023.7,1023,0,0
22-11-2017,krishnankovil,12.3,24.4,27,13,11,56,40,1031.4,1030.2,0,0
23-11-2017,krishnankovil,10.6,25,0,4,4,72,40,1036.3,1033.6,0,0
24-11-2017,krishnankovil,11.5,25.7,0,0,9,80,44,1035.2,1031.4,0,0
25-11-2017,krishnankovil,12.2,26.3,0,6,7,75,37,1030,1026,0,0
26-11-2017,krishnankovil,13.2,26.6,0,0,11,72,38,1025.5,1022.3,0,0
27-11-2017,krishnankovil,12.5,28.6,0,0,4,73,28,1023.8,1021,0,0
28-11-2017,krishnankovil,13.3,29.6,0,2,4,76,35,1025.6,1023.3,0,0
29-11-2017,krishnankovil,15.1,30.4,0,2,9,73,36,1025.4,1022.2,0,0
30-11-2017,krishnankovil,14.9,31.4,0,4,15,79,31,1020.4,1017.3,0,0
01-12-2017,krishnankovil,16.7,31.9,0,6,19,77,36,1020.2,1017.9,0,0
02-12-2017,krishnankovil,16.8,25.6,0,0,24,78,46,1018.7,1017.7,0,0
03-12-2017,krishnankovil,9.1,25.3,0,6,13,69,36,1020.8,1018.8,0,0
04-12-2017,krishnankovil,8.3,27,0,6,19,79,23,1021.2,1018.6,0,0
05-12-2017,krishnankovil,10.5,28.8,0,0,6,81,31,1022,1019.5,0,0
06-12-2017,krishnankovil,11.6,29.6,0,4,6,75,32,1021.8,1018,0,0
07-12-2017,krishnankovil,12.6,30,0,0,11,80,32,1019.2,1016.4,0,0
08-12-2017,krishnankovil,15.6,30.2,0,0,9,73,32,1019.8,1017,0,0
09-12-2017,krishnankovil,17.2,28.7,0,4,13,79,41,1016.4,1011.8,0,0
10-12-2017,krishnankovil,18.2,26.3,11,7,20,94,61,1015.8,1014.9,1,1
11-12-2017,krishnankovil,16.5,26.9,0.4,0,11,91,44,1019.6,1017.6,0,0
12-12-2017,krishnankovil,13.4,26.1,0,9,9,71,42,1021.2,1018.1,0,0
13-12-2017,krishnankovil,11.6,25.8,0,2,9,82,44,1020,1017.4,0,0
14-12-2017,krishnankovil,10,25.1,0,0,6,78,42,1019.8,1017.4,0,0
15-12-2017,krishnankovil,12.4,24.8,0,0,11,71,41,1020.7,1018.4,0,0
16-12-2017,krishnankovil,12.5,24.8,0,13,7,58,37,1022.1,1018.2,0,0
17-12-2017,krishnankovil,10.3,25.3,0,2,9,76,38,1020.7,1016.3,0,0
18-12-2017,krishnankovil,10.6,24.7,0,0,20,75,40,1017.9,1013.3,0,0
19-12-2017,krishnankovil,15.7,23.4,3,17,9,87,69,1012.8,1010.5,1,1
20-12-2017,krishnankovil,13.5,23.1,3.2,13,20,84,53,1016.7,1015.3,1,1
21-12-2017,krishnankovil,10.1,21.9,0,4,7,73,55,1016.1,1011.3,0,0
22-12-2017,krishnankovil,14.1,18.6,0.2,6,11,84,79,1011.6,1009,0,0
23-12-2017,krishnankovil,14.2,18.7,7,17,35,86,43,1010.1,1010.2,1,1
24-12-2017,krishnankovil,5.6,17.4,0,19,24,71,54,1018.1,1017.3,0,0
25-12-2017,krishnankovil,4.6,19.9,0,4,11,82,49,1023.8,1021.1,0,0
26-12-2017,krishnankovil,5.1,21.9,0,9,7,81,49,1023.6,1020.1,0,0
27-12-2017,krishnankovil,6.1,23.5,0,0,6,79,40,1022.6,1020.7,0,0
28-12-2017,krishnankovil,7.7,24.7,0,6,11,79,45,1026.5,1023,0,0
29-12-2017,krishnankovil,8.5,25.4,0,7,11,74,38,1027.8,1024.4,0,0
30-12-2017,krishnankovil,10.1,25.1,0,0,9,67,47,1027.1,1023.2,0,0
31-12-2017,krishnankovil,11.2,25.9,0,0,9,81,46,1025.7,1021.9,0,0
01-01-2018,krishnankovil,11.8,25.2,0,2,13,79,49,1024.6,1020.1,0,0
02-01-2018,krishnankovil,12.3,27.5,0,6,7,74,44,1022.8,1019.5,0,0
03-01-2018,krishnankovil,11.4,27.3,0,0,9,74,40,1023.6,1019.4,0,0
04-01-2018,krishnankovil,11.3,29,0,7,15,89,34,1020.5,1014,0,0
05-01-2018,krishnankovil,15.4,19.8,3.6,11,28,95,86,1013.4,1008.7,1,1
06-01-2018,krishnankovil,10.8,18.5,17,11,20,72,40,1016.2,1017.6,1,1
07-01-2018,krishnankovil,5.1,17.9,0,4,9,78,49,1026.5,1023,0,0
08-01-2018,krishnankovil,7.1,16.1,0,0,7,84,58,1020.9,1018,0,0
09-01-2018,krishnankovil,9.7,17.3,1.6,6,17,84,50,1022,1019.6,1,1
10-01-2018,krishnankovil,10.5,17.7,0.4,7,11,79,69,1021.9,1020.4,0,0
11-01-2018,krishnankovil,5.6,19.1,0,0,2,99,53,1026.8,1024.4,0,0
12-01-2018,krishnankovil,5.9,21.1,0.2,0,9,84,46,1027.9,1024.1,0,0
13-01-2018,krishnankovil,4.8,20.7,0,7,9,97,47,1026.7,1024.3,0,0
14-01-2018,krishnankovil,6.8,23,0,0,11,83,39,1027.1,1021.9,0,0
15-01-2018,krishnankovil,8,25.3,0.2,7,26,92,29,1017.8,1011.2,0,0
16-01-2018,krishnankovil,8.9,14.5,3,17,22,84,51,1016.1,1015.5,1,1
17-01-2018,krishnankovil,7.1,15.3,0,11,9,78,68,1022.3,1021.6,0,0
18-01-2018,krishnankovil,5.7,17.5,0,2,6,89,56,1024.7,1021.7,0,0
19-01-2018,krishnankovil,9.6,19.3,0,0,0,84,59,1023.7,1021.1,0,0
20-01-2018,krishnankovil,5.7,19.5,0,7,4,99,54,1023.4,1019.6,0,0
21-01-2018,krishnankovil,5,19.8,0,2,9,99,47,1020.8,1015.2,0,0
22-01-2018,krishnankovil,3,15.6,0,9,20,77,47,1012.5,1014.8,0,0
23-01-2018,krishnankovil,1.3,14.9,0,7,13,81,48,1022.8,1021.5,0,0
24-01-2018,krishnankovil,1,17.1,0,0,20,79,55,1024.1,1019.9,0,0
25-01-2018,krishnankovil,3.1,17.7,0.2,7,7,99,46,1021.2,1017.1,0,0
26-01-2018,krishnankovil,2.2,18.4,0,0,2,83,44,1019.9,1017.3,0,0
27-01-2018,krishnankovil,1.7,17.5,0,0,4,84,51,1021.6,1018.9,0,0
28-01-2018,krishnankovil,4.5,17,0,7,7,92,50,1021.1,1017.9,0,0
29-01-2018,krishnankovil,1.6,19.7,0,7,9,90,38,1020.9,1018.7,0,0
30-01-2018,krishnankovil,1.4,18.5,0,0,7,86,39,1024.1,1021.3,0,0
31-01-2018,krishnankovil,2.1,16.5,0,0,4,88,44,1023.8,1020.4,0,0
01-02-2018,krishnankovil,1.7,17.9,0,0,9,92,42,1022.3,1019.3,0,0
02-02-2018,krishnankovil,1.1,17.1,0,0,7,76,45,1023.3,1020.5,0,0
03-02-2018,krishnankovil,0.9,18.1,0,4,13,76,35,1023.5,1019.2,0,0
04-02-2018,krishnankovil,5.2,16.3,0,9,9,74,73,1017.6,1013.3,0,0
05-02-2018,krishnankovil,10.2,14.9,10.4,7,7,88,99,1008.7,1005,1,1
06-02-2018,krishnankovil,8.4,19,13.4,11,6,71,50,1008.9,1010.1,1,1
07-02-2018,krishnankovil,5.7,16.6,0.2,0,9,92,59,1019.6,1018,0,0
08-02-2018,krishnankovil,6.4,17,0,0,13,96,63,1019.4,1014.3,0,0
09-02-2018,krishnankovil,9.4,15,28,9,11,99,89,1005.7,1002.8,1,1
10-02-2018,krishnankovil,8.8,20.2,5.8,11,31,99,47,1004.7,1004.8,1,1
11-02-2018,krishnankovil,10.7,19.1,0,19,15,54,48,1015.2,1014.8,0,0
12-02-2018,krishnankovil,4.2,16.6,0,0,7,89,58,1020.7,1018.5,0,0
13-02-2018,krishnankovil,4.3,17.7,0,0,4,93,60,1022.3,1020.6,0,0
14-02-2018,krishnankovil,3.4,17.7,0,0,7,79,50,1026.5,1023.5,0,0
15-02-2018,krishnankovil,3.1,18.4,0,0,11,82,53,1023.6,1019.4,0,0
16-02-2018,krishnankovil,1.7,10.2,0,7,11,99,84,1018.7,1015.8,0,0
17-02-2018,krishnankovil,5,15.8,0,7,7,97,61,1020.6,1020.4,0,0
18-02-2018,krishnankovil,0.4,14,0,0,9,80,50,1026.7,1024.3,0,0
19-02-2018,krishnankovil,3.1,12.2,0,2,11,89,49,1023.7,1019.5,0,0
20-02-2018,krishnankovil,5.3,8.4,0,11,13,81,92,1012.9,1011.1,0,0
21-02-2018,krishnankovil,4.9,12.9,2.4,15,19,85,57,1021.2,1021.1,1,1
22-02-2018,krishnankovil,7.2,13.2,0,6,13,82,66,1023,1019.7,0,0
23-02-2018,krishnankovil,0,13.3,0,0,4,95,51,1025.4,1024.3,0,0
24-02-2018,krishnankovil,-1,13.1,0,6,9,83,47,1031.8,1030.7,0,0
25-02-2018,krishnankovil,-2,13.2,0,0,6,85,50,1035.2,1032,0,0
26-02-2018,krishnankovil,-0.3,12.8,0,2,9,92,65,1032.3,1028.3,0,0
27-02-2018,krishnankovil,1.5,15.5,0,4,9,91,73,1027.4,1022.1,0,0
28-02-2018,krishnankovil,7.4,16.2,11.6,30,30,82,65,1010,1010.4,1,1
01-03-2018,krishnankovil,3,12.2,2.2,7,13,88,70,1019.6,1018,1,1
02-03-2018,krishnankovil,6.9,15.2,1.8,17,20,95,66,1019.4,1019.6,1,1
03-03-2018,krishnankovil,3.6,13.1,0,0,2,98,86,1027.2,1026.7,0,0
04-03-2018,krishnankovil,5,12.5,0.4,9,9,99,83,1034.5,1033.8,0,0
05-03-2018,krishnankovil,3,14.8,0,0,7,94,61,1037.3,1035.2,0,0
06-03-2018,krishnankovil,3.5,16.5,0,0,7,89,52,1036.9,1032.9,0,0
07-03-2018,krishnankovil,3.4,17,0,4,17,85,56,1030.1,1024.7,0,0
08-03-2018,krishnankovil,7,16.1,0,9,2,83,95,1021.9,1018.6,0,0
09-03-2018,krishnankovil,6.2,12.1,10.2,4,4,86,71,1020.5,1020.5,1,1
10-03-2018,krishnankovil,0.6,11.9,0.2,2,11,99,54,1024.3,1021.8,0,0
11-03-2018,krishnankovil,-0.6,8.3,0,7,9,99,70,1022.7,1020.3,0,0
12-03-2018,krishnankovil,2.3,9.4,0,9,13,71,57,1021.2,1019.4,0,0
13-03-2018,krishnankovil,5.1,9.8,0.2,6,9,81,78,1020.7,1019.6,0,0
14-03-2018,krishnankovil,3.2,11.9,1.2,0,6,99,67,1025.2,1024.3,1,1
15-03-2018,krishnankovil,0.2,10.9,0.2,2,7,99,70,1027.6,1024,0,0
16-03-2018,krishnankovil,1,10.3,0,0,2,99,76,1030.5,1029.8,0,0
17-03-2018,krishnankovil,1.5,10.8,0,4,0,99,77,1032.5,1029,0,0
18-03-2018,krishnankovil,1.8,12.1,0.2,7,0,99,70,1027.5,1022.8,0,0
19-03-2018,krishnankovil,2.3,13.9,5.6,7,15,94,56,1020.9,1019.2,1,1
20-03-2018,krishnankovil,1.5,13.5,0,0,7,99,64,1026.9,1025.1,0,0
21-03-2018,krishnankovil,2.1,14.8,0.4,0,6,99,50,1029.5,1026.6,0,0
22-03-2018,krishnankovil,0,14.6,0,0,7,90,57,1030.9,1027.1,0,0
23-03-2018,krishnankovil,1.5,16.1,0,6,28,96,61,1024.1,1019.5,0,0
24-03-2018,krishnankovil,5,15.4,13.4,4,11,99,62,1020.6,1019.6,1,1
25-03-2018,krishnankovil,3.5,15.3,0.2,9,0,99,62,1024.3,1021,0,0
26-03-2018,krishnankovil,3.5,16.3,0,7,13,98,93,1016.8,1008.9,0,0
27-03-2018,krishnankovil,6.2,10,21.4,24,19,82,91,1009.2,1008.7,1,1
28-03-2018,krishnankovil,3.4,12.2,11,13,15,85,63,1020.2,1022,1,1
29-03-2018,krishnankovil,0.6,13.1,0,2,2,99,56,1028.7,1026.3,0,0
30-03-2018,krishnankovil,-0.4,11.5,0,6,0,99,69,1029.2,1025.9,0,0
31-03-2018,krishnankovil,0.7,12.8,0,9,13,96,59,1023.1,1018.7,0,0
01-04-2018,krishnankovil,5,13.5,1.6,4,4,99,61,1018.8,1017.8,1,1
02-04-2018,krishnankovil,0.5,11.6,0.2,7,11,99,62,1025.4,1024,0,0
03-04-2018,krishnankovil,0.6,12.9,0,0,7,99,58,1029.3,1027.1,0,0
04-04-2018,krishnankovil,-0.5,13.8,0,0,11,89,51,1032.7,1030.7,0,0
05-04-2018,krishnankovil,0.1,15.7,0,7,9,99,61,1035.5,1032,0,0
06-04-2018,krishnankovil,1,14.6,0,6,13,99,60,1032.1,1028.9,0,0
07-04-2018,krishnankovil,2.5,14.3,0.2,4,2,99,58,1031.7,1029.1,0,0
08-04-2018,krishnankovil,1.9,14.9,0.2,0,9,99,52,1035.9,1034.1,0,0
09-04-2018,krishnankovil,-1.2,15,0.2,0,7,85,52,1036.1,1031.5,0,0
10-04-2018,krishnankovil,2.1,12.6,0,4,6,80,67,1027.8,1022.3,0,0
11-04-2018,krishnankovil,5.8,14.8,6.2,0,9,99,80,1018.5,1014.9,1,1
